,0,1,2,3,4,5,6
0,0.08428870141506195,0.001117395586334169,0.18758606910705566,0.024739423766732216,0.19809769093990326,0.03367640823125839,0.4704943895339966
1,0.004301539156585932,3.147904499201104e-05,0.013494760729372501,0.8897684812545776,0.004949058871716261,0.05897488817572594,0.028479894623160362
2,0.1041453629732132,0.0006833818042650819,0.21550743281841278,0.0660281851887703,0.27886199951171875,0.002165478188544512,0.33260810375213623
3,0.18055768311023712,0.0003250018344260752,0.05490327626466751,0.554534912109375,0.1009935587644577,0.01344984769821167,0.09523575752973557
4,0.06901245564222336,0.012963243760168552,0.05058778449892998,0.02429414913058281,0.0541314072906971,0.012530699372291565,0.7764803171157837
5,0.11291669309139252,0.5392044186592102,0.05930302292108536,0.0029633468948304653,0.06160776689648628,0.028146618977189064,0.19585810601711273
6,0.1394958198070526,0.04163610190153122,0.08293362706899643,0.0004085746477358043,0.10604613274335861,0.023648226633667946,0.605831503868103
7,0.17258548736572266,0.10347066074609756,0.3382190763950348,0.046881623566150665,0.2781592011451721,0.02789243310689926,0.032791540026664734
8,0.3142766058444977,0.09573870897293091,0.09592262655496597,0.0031424134504050016,0.23722940683364868,0.004682521801441908,0.2490076869726181
9,0.4485694169998169,0.013009906746447086,0.1483783721923828,0.008568109013140202,0.047717686742544174,0.08274199068546295,0.25101450085639954
10,0.10078776627779007,0.02164670079946518,0.1783929020166397,0.004544843919575214,0.11387660354375839,0.1460990458726883,0.4346521496772766
11,0.09812647849321365,0.000820315268356353,0.4492053985595703,0.000582036329433322,0.1967128962278366,0.0025639585219323635,0.25198894739151
