,0,1,2,3,4,5,6
0,0.18825089931488037,0.001803747727535665,0.17433804273605347,0.0009406775352545083,0.2107788622379303,0.001426521921530366,0.42246121168136597
1,0.06637364625930786,0.01936325803399086,0.3758346736431122,0.0006972027476876974,0.35697224736213684,0.008027893491089344,0.17273107171058655
2,0.1040053516626358,0.004198180045932531,0.1571241319179535,0.003374212421476841,0.09312955290079117,0.018258851021528244,0.6199097037315369
3,0.08197469264268875,0.0013860121835023165,0.03606704995036125,0.1348036825656891,0.04650302976369858,0.01689344085752964,0.6823720932006836
4,0.0726144090294838,0.019314929842948914,0.5705740451812744,0.010947542265057564,0.15768608450889587,0.044538550078868866,0.1243245005607605
5,0.2605098783969879,0.001996830804273486,0.23306380212306976,0.0020232677925378084,0.24576152861118317,0.03858765959739685,0.2180570363998413
6,0.08183412253856659,0.0026542481500655413,0.36820730566978455,0.003705311333760619,0.2604205906391144,0.05493542179465294,0.22824303805828094
7,0.035151563584804535,0.041801609098911285,0.6886807680130005,0.0007621416007168591,0.12824909389019012,0.02020934224128723,0.085145503282547
8,0.2082267552614212,0.0038109347224235535,0.2154695987701416,0.0001532153837615624,0.16804268956184387,0.022147174924612045,0.38214966654777527
9,0.03200538083910942,0.00552529888227582,0.08704550564289093,0.14828342199325562,0.03794815018773079,0.4651739299297333,0.22401836514472961
10,0.11328158527612686,0.0002222763723693788,0.07216206938028336,0.0015841028653085232,0.05256754532456398,0.011167329736053944,0.7490151524543762
11,0.3227694034576416,0.03221437707543373,0.27689656615257263,0.2712360620498657,0.05520673096179962,0.007808866910636425,0.03386801853775978
12,0.13205258548259735,0.23304474353790283,0.49060478806495667,0.000336743745720014,0.10742995887994766,0.011655265465378761,0.024875879287719727
