,0,1,2,3,4,5,6
0,0.4642346501350403,0.019998369738459587,0.2077251821756363,0.054009199142456055,0.03050611913204193,0.18645809590816498,0.03706838935613632
1,0.013927502557635307,0.00021962546452414244,0.10407496243715286,0.5949774384498596,0.045572057366371155,0.12538282573223114,0.11584564298391342
2,0.07176488637924194,0.004963042214512825,0.12635323405265808,0.16382524371147156,0.2602461576461792,0.011471770703792572,0.3613756597042084
3,0.06838537007570267,8.724072540644556e-05,0.23570486903190613,0.21372351050376892,0.10043621808290482,0.09785254299640656,0.28381025791168213
4,0.019083676859736443,0.00021818334062118083,0.348927766084671,0.20037953555583954,0.3696106970310211,0.009961730800569057,0.05181846022605896
5,0.10243657976388931,0.00311732804402709,0.07211662083864212,0.59194415807724,0.10618429630994797,0.010649742558598518,0.11355124413967133
6,0.14891092479228973,6.676872726529837e-05,0.08310867100954056,0.1992163509130478,0.11152621358633041,0.007735351100564003,0.4494357109069824
7,0.012399096973240376,8.412072202190757e-05,0.1909569650888443,0.4951673448085785,0.1720559298992157,0.03673652559518814,0.09259996563196182
8,0.03501647710800171,0.003676473395898938,0.13203266263008118,0.3260251581668854,0.05733809620141983,0.28346940875053406,0.16244171559810638
9,0.023592358455061913,0.00022924381482880563,0.4354662597179413,0.03921755403280258,0.19867512583732605,0.06200653314590454,0.24081294238567352
10,0.13923509418964386,0.0011914322385564446,0.10817176848649979,0.3454507887363434,0.07748065143823624,0.03654705360531807,0.2919231653213501
11,0.05023252218961716,0.0014136458048596978,0.2898305654525757,0.2662891745567322,0.2596486508846283,0.02721666917204857,0.10536875575780869
12,0.020583879202604294,2.0585241145454347e-05,0.4289572536945343,0.12674656510353088,0.3326815068721771,0.00044261279981583357,0.09056762605905533
13,0.031440794467926025,0.000795699714217335,0.18731647729873657,0.4034762382507324,0.08380986750125885,0.13256560266017914,0.16059532761573792
14,0.1510246992111206,0.056308113038539886,0.13862363994121552,0.09310536086559296,0.1211077868938446,0.12816345691680908,0.31166693568229675
