,0,1,2,3,4,5,6
0,0.015196134336292744,1.1605439794948325e-05,0.06725030392408371,0.544217586517334,0.046938877552747726,0.022778963670134544,0.3036065399646759
1,0.5037490725517273,0.028956321999430656,0.14955081045627594,0.0006054801633581519,0.2790772020816803,0.0017985138110816479,0.03626266121864319
2,0.26255130767822266,0.008108197711408138,0.2727672755718231,0.004705493338406086,0.23444916307926178,0.06080498918890953,0.1566135734319687
3,0.6860746741294861,0.10972405225038528,0.17881229519844055,0.00032463439856655896,0.01622673310339451,0.005718618631362915,0.003118986263871193
4,0.4341035783290863,0.018078232184052467,0.20228920876979828,0.010940518230199814,0.09118150174617767,0.07264178991317749,0.1707652062177658
5,0.3174085021018982,0.04643871635198593,0.4269028306007385,0.01223765593022108,0.02448485977947712,0.15856637060642242,0.013961078599095345
6,0.012557454407215118,0.012314342893660069,0.8793885707855225,0.0020337277092039585,0.07481774687767029,0.015657640993595123,0.0032304804772138596
7,0.3698122501373291,0.028659462928771973,0.2641961872577667,0.005062735173851252,0.0909695029258728,0.17841199040412903,0.06288785487413406
8,0.733881950378418,0.045953866094350815,0.05775401368737221,0.0012757814256474376,0.027964215725660324,0.00446614995598793,0.1287039816379547
9,0.2589687407016754,0.011352287605404854,0.2747029960155487,0.0011469494784250855,0.18675494194030762,0.07958242297172546,0.18749167025089264
10,0.016735613346099854,4.94493251608219e-05,0.49927982687950134,0.004699693061411381,0.21445266902446747,0.10151668637990952,0.16326604783535004
11,0.11233538389205933,0.007880439050495625,0.3622082471847534,0.23594561219215393,0.125261127948761,0.0462932214140892,0.11007598042488098
12,0.48558229207992554,0.0636487826704979,0.14026308059692383,0.0027309302240610123,0.15551166236400604,0.018088335171341896,0.13417485356330872
13,0.05869733914732933,7.168500451371074e-05,0.1448085755109787,0.02179962955415249,0.13491001725196838,0.01447981595993042,0.6252329349517822
