[0.06926502287387848, 0.00212795939296484, 0.5729644298553467, 0.0006432610098272562, 0.17005842924118042, 0.10846365243196487, 0.07647720724344254]
[0.13995249569416046, 0.009048321284353733, 0.16493716835975647, 0.006140099838376045, 0.06848181784152985, 0.10784820467233658, 0.5035918951034546]
[0.37284502387046814, 0.16063164174556732, 0.23761336505413055, 0.0016847620718181133, 0.13111433386802673, 0.05257780849933624, 0.0435330830514431]
[0.35164910554885864, 0.01752602495253086, 0.3128598630428314, 0.0017385495593771338, 0.059781331568956375, 0.14900587499141693, 0.10743928700685501]
[0.6504430770874023, 0.000667113927192986, 0.09049897640943527, 0.0010908468393608928, 0.06845957785844803, 0.002867258619517088, 0.1859731674194336]
[0.08717328310012817, 0.00119891541544348, 0.26521003246307373, 0.0005453535122796893, 0.14049282670021057, 0.12164412438869476, 0.3837354779243469]
[0.24823768436908722, 0.00422704266384244, 0.4136202037334442, 0.001259826822206378, 0.12785892188549042, 0.03733491152524948, 0.16746143996715546]
[0.16822722554206848, 0.012248978950083256, 0.5246767997741699, 0.005520923994481564, 0.08106015622615814, 0.11583517491817474, 0.09243069589138031]
[0.22691313922405243, 0.03553737327456474, 0.2907789349555969, 0.008696439675986767, 0.13176509737968445, 0.1910562813282013, 0.11525274813175201]
[0.08597505837678909, 0.0002119262790074572, 0.18512862920761108, 0.04469340294599533, 0.436603307723999, 0.009624439291656017, 0.23776330053806305]
[0.06879835575819016, 0.0007971352315507829, 0.27640819549560547, 0.00140280625782907, 0.12043660134077072, 0.29009413719177246, 0.2420627772808075]
[0.4127301275730133, 0.024725070223212242, 0.18332526087760925, 0.010347811505198479, 0.05168367177248001, 0.19808977842330933, 0.11909829825162888]
[0.2905176877975464, 0.005148132331669331, 0.28563958406448364, 0.0014516259543597698, 0.08027788251638412, 0.1668493151664734, 0.17011578381061554]
[0.32178863883018494, 0.035803258419036865, 0.2297457754611969, 0.005645337048918009, 0.20104114711284637, 0.06326336413621902, 0.14271244406700134]
[0.08715306967496872, 0.005060537718236446, 0.28904032707214355, 0.014904413372278214, 0.24093376100063324, 0.16225768625736237, 0.2006501853466034]
[0.03499819338321686, 3.345976801938377e-05, 0.3345077335834503, 0.00026100760442204773, 0.14693771302700043, 0.18076759576797485, 0.3024943172931671]
